id,realtionship_status,industry,genre,targeted_sex,average_runtime(minutes_per_week),airtime,airlocation,ratings,expensive,money_back_guarantee,netgain
25576,Widowed,Entertainment,Comedy,Male,55,Daytime,United-States,0.070412262,Low,Yes,1
12530,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
29213,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,High,Yes,0
28751,Divorced,ClassAction,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
4126,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,1
18341,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
32074,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,High,No,1
25879,Separated,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
27790,Divorced,Auto,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,No,1
3214,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
3855,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
10650,Divorced,Entertainment,Comedy,Male,40,Morning,United-States,0.052721667,Low,Yes,0
4601,Never-married,ClassAction,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Medium,Yes,0
24187,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
28099,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
6762,Married-civ-spouse,Other,Comedy,Female,25,Morning,United-States,0.027464672000000002,Low,Yes,0
20292,Divorced,Entertainment,Comedy,Female,48,Primetime,United-States,0.027464672000000002,High,No,0
12412,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
10039,Never-married,Auto,Comedy,Male,60,Primetime,United-States,0.027464672000000002,High,Yes,0
13230,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,1
27210,Widowed,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
22479,Never-married,Political,Comedy,Female,15,Morning,United-States,0.027464672000000002,Low,No,0
1685,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
24,Never-married,ClassAction,Comedy,Male,35,Morning,Germany,0.027464672000000002,High,Yes,0
4561,Never-married,ClassAction,Infomercial,Male,40,Morning,Mexico,0.027464672000000002,Low,Yes,0
12255,Married-civ-spouse,Pharma,Other,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
7016,Never-married,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
11982,Married-civ-spouse,Pharma,Comedy,Male,37,Morning,United-States,0.027464672000000002,High,No,0
9939,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,1
18668,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,Low,Yes,1
1189,Never-married,Auto,Infomercial,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
28013,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
9048,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
19326,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
6942,Divorced,Auto,Comedy,Female,40,Daytime,United-States,0.050280579000000006,Low,Yes,0
30050,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Medium,No,0
29453,Never-married,Political,Comedy,Female,25,Morning,United-States,0.027464672000000002,Low,Yes,0
16153,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
8258,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Scotland,0.027464672000000002,Low,Yes,1
6366,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
369,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
20783,Married-civ-spouse,Other,Comedy,Female,48,Morning,United-States,0.027464672000000002,Low,No,0
3773,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,1
18802,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
2263,Married-civ-spouse,Pharma,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,No,0
29592,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,High,Yes,1
12316,Married-civ-spouse,Pharma,Drama,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,0
472,Married-civ-spouse,Other,Comedy,Female,20,Primetime,United-States,0.077823055,Low,No,1
22120,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
22991,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,No,0
11963,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.070120498,Low,Yes,0
29508,Separated,Auto,Infomercial,Female,40,Primetime,United-States,0.027464672000000002,Medium,No,0
23521,Widowed,Auto,Comedy,Female,30,Daytime,United-States,0.027464672000000002,Low,Yes,0
26407,Never-married,Entertainment,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
19967,Married-civ-spouse,ClassAction,Comedy,Female,35,Primetime,Mexico,0.027464672000000002,High,No,0
5300,Married-civ-spouse,ClassAction,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
2584,Separated,Auto,Infomercial,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
2995,Married-civ-spouse,Pharma,Comedy,Male,37,Morning,United-States,0.027464672000000002,Low,Yes,0
27282,Divorced,Auto,Comedy,Male,20,Primetime,United-States,0.027464672000000002,Low,No,0
23502,Divorced,Auto,Comedy,Male,50,Morning,United-States,0.027464672000000002,Low,No,0
23278,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,High,No,0
29630,Never-married,Auto,Comedy,Female,40,Primetime,Yugoslavia,0.027464672000000002,High,Yes,0
14162,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
14215,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Puerto-Rico,0.027464672000000002,High,Yes,1
17767,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,High,No,0
24159,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
10128,Widowed,Auto,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,No,0
4233,Divorced,Entertainment,Infomercial,Female,45,Primetime,United-States,0.027464672000000002,High,Yes,0
6888,Never-married,Entertainment,Infomercial,Female,40,Primetime,Jamaica,0.027464672000000002,High,No,0
9975,Never-married,Auto,Comedy,Male,40,Primetime,Cuba,1.0,Low,Yes,1
14570,Never-married,Political,Drama,Female,30,Morning,United-States,0.027464672000000002,Low,No,0
26676,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
17720,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
18560,Married-civ-spouse,Pharma,Comedy,Male,65,Primetime,United-States,0.027464672000000002,Medium,No,1
31309,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.027464672000000002,Low,Yes,0
11412,Divorced,Auto,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
30824,Widowed,Entertainment,Direct,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
5019,Never-married,Political,Comedy,Female,30,Primetime,Mexico,0.027464672000000002,Low,No,0
5462,Divorced,Entertainment,Comedy,Female,16,Morning,Germany,0.027464672000000002,Low,Yes,0
15445,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
15561,Married-civ-spouse,Pharma,Comedy,Male,20,Morning,United-States,0.027464672000000002,Low,No,0
10335,Married-civ-spouse,Pharma,Comedy,Male,40,Daytime,United-States,0.081499276,Low,No,1
30979,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
13880,Divorced,Entertainment,Comedy,Female,36,Primetime,United-States,0.027464672000000002,Low,No,0
32402,Separated,ClassAction,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
31126,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,No,0
1295,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,Hungary,0.027464672000000002,High,Yes,0
14110,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Medium,No,0
1220,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
22475,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,High,Yes,1
20916,Never-married,ClassAction,Comedy,Male,40,Morning,Mexico,0.027464672000000002,Low,No,0
26362,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
671,Divorced,Auto,Drama,Male,40,Primetime,Philippines,0.027464672000000002,Medium,No,0
12601,Separated,Auto,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
10494,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,No,1
22393,Never-married,Auto,Comedy,Male,30,Morning,United-States,0.027464672000000002,Medium,No,0
20759,Separated,Auto,Comedy,Male,42,Primetime,United-States,0.027464672000000002,Low,Yes,0
22996,Never-married,Auto,Infomercial,Female,46,Morning,United-States,0.027464672000000002,High,No,0
2895,Never-married,Political,Comedy,Male,35,Morning,United-States,0.027464672000000002,Low,Yes,0
11627,Never-married,Political,Comedy,Female,20,Morning,United-States,0.027464672000000002,Low,No,0
12895,Never-married,Auto,Other,Female,50,Morning,United-States,0.027464672000000002,Low,No,0
5176,Never-married,Auto,Comedy,Female,37,Primetime,United-States,0.027464672000000002,High,No,0
2419,Married-civ-spouse,Other,Comedy,Female,40,Primetime,Mexico,0.027464672000000002,Low,No,1
551,Married-civ-spouse,Pharma,Comedy,Male,15,Morning,United-States,0.027464672000000002,Low,Yes,0
6282,Married-civ-spouse,Pharma,Comedy,Male,99,Morning,United-States,0.027464672000000002,Low,Yes,1
29297,Married-civ-spouse,Pharma,Comedy,Male,50,Primetime,United-States,0.09844101,Medium,No,1
11224,Never-married,Auto,Comedy,Male,44,Primetime,United-States,0.027464672000000002,Low,Yes,0
8061,Separated,Entertainment,Comedy,Female,10,Morning,United-States,0.027464672000000002,Low,Yes,0
26694,Never-married,Auto,Comedy,Female,4,Morning,United-States,0.027464672000000002,High,No,0
27395,Divorced,Auto,Comedy,Female,40,Daytime,United-States,0.074778989,Low,No,0
18530,Divorced,Entertainment,Comedy,Female,50,Primetime,United-States,0.027464672000000002,Low,Yes,0
16428,Never-married,Auto,Comedy,Male,52,Morning,United-States,0.027464672000000002,Low,No,0
22950,Never-married,Auto,Infomercial,Female,25,Morning,United-States,0.027464672000000002,Low,Yes,0
31943,Married-civ-spouse,Pharma,Comedy,Male,40,Morning,United-States,0.027464672000000002,Medium,No,0
15341,Separated,Entertainment,Comedy,Female,56,Primetime,Portugal,0.048880114,High,No,0
22371,Never-married,Auto,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,0
3663,Never-married,Political,Comedy,Male,53,Morning,United-States,0.027464672000000002,Low,Yes,0
20314,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,No,0
20990,Never-married,Entertainment,Comedy,Male,40,Morning,Dominican-Republic,0.027464672000000002,Low,Yes,0
32195,Separated,Entertainment,Infomercial,Male,28,Morning,United-States,0.027464672000000002,Low,Yes,0
26186,Married-civ-spouse,Pharma,Comedy,Male,50,Daytime,United-States,0.027464672000000002,Low,Yes,1
9714,Married-civ-spouse,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
14237,Married-civ-spouse,Other,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
6418,Married-spouse-absent,Auto,Comedy,Male,40,Morning,International,0.027464672000000002,High,No,0
25027,Divorced,Auto,Comedy,Female,70,Primetime,United-States,0.027464672000000002,Low,No,0
26386,Divorced,Auto,Comedy,Female,42,Primetime,United-States,0.027464672000000002,Low,Yes,0
15328,Divorced,Auto,Comedy,Female,29,Primetime,United-States,0.027464672000000002,Low,Yes,0
14362,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,High,Yes,1
30413,Married-civ-spouse,Other,Drama,Female,20,Primetime,United-States,0.027464672000000002,Medium,No,1
4014,Separated,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
7152,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,No,0
4129,Widowed,Auto,Comedy,Male,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
12723,Divorced,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
17178,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,Yes,0
847,Never-married,Auto,Comedy,Male,32,Morning,United-States,0.027464672000000002,Medium,No,0
1704,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,No,0
9641,Divorced,Auto,Comedy,Male,80,Primetime,United-States,0.027464672000000002,Low,Yes,0
1885,Never-married,Auto,Comedy,Female,30,Morning,United-States,0.027464672000000002,High,Yes,0
1890,Never-married,Auto,Comedy,Female,42,Morning,United-States,0.027464672000000002,Low,Yes,0
3675,Never-married,Political,Comedy,Male,40,Morning,El-Salvador,0.027464672000000002,High,Yes,0
1119,Married-civ-spouse,Pharma,Comedy,Male,60,Daytime,United-States,0.066988903,Low,No,0
7657,Never-married,Auto,Comedy,Female,40,Primetime,United-States,0.027464672000000002,Low,No,0
29716,Divorced,Auto,Comedy,Male,38,Primetime,United-States,0.027464672000000002,Low,Yes,0
29123,Married-civ-spouse,Other,Comedy,Female,20,Primetime,United-States,0.027464672000000002,Low,No,1
7041,Divorced,Auto,Drama,Male,50,Primetime,South,0.027464672000000002,High,Yes,0
8919,Married-civ-spouse,Pharma,Comedy,Male,55,Primetime,United-States,0.027464672000000002,Low,Yes,1
5460,Never-married,Auto,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
1089,Separated,ClassAction,Infomercial,Male,58,Primetime,Mexico,0.027464672000000002,High,No,0
5888,Married-civ-spouse,Pharma,Comedy,Male,35,Primetime,United-States,0.027464672000000002,Low,No,0
16425,Never-married,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
22708,Separated,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
28678,Divorced,Entertainment,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Medium,No,0
3088,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672000000002,Low,Yes,0
13762,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,No,0
27277,Never-married,Political,Comedy,Male,20,Morning,United-States,0.027464672000000002,High,Yes,0
11000,Never-married,Political,Comedy,Male,30,Morning,United-States,0.027464672000000002,Low,Yes,0
2799,Divorced,Auto,Comedy,Male,24,Daytime,United-States,0.027464672000000002,High,No,0
25317,Divorced,Entertainment,Comedy,Male,50,Primetime,United-States,0.027464672000000002,High,Yes,1
23543,Married-civ-spouse,Pharma,Comedy,Male,45,Primetime,United-States,0.027464672000000002,Low,Yes,1
19926,Never-married,Political,Comedy,Male,10,Morning,United-States,0.027464672000000002,High,Yes,0
14123,Married-civ-spouse,Pharma,Comedy,Male,24,Daytime,United-States,0.027464672000000002,High,Yes,0
18263,Married-civ-spouse,Pharma,Comedy,Male,44,Primetime,United-States,0.027464672000000002,High,No,1
6148,Married-civ-spouse,ClassAction,Comedy,Male,55,Morning,United-States,0.027464672000000002,High,No,0
30226,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Medium,Yes,1
18876,Never-married,Auto,Comedy,Male,41,Primetime,Philippines,0.027464672000000002,High,No,0
24982,Divorced,Entertainment,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
4874,Separated,Entertainment,Comedy,Female,37,Primetime,United-States,0.027464672000000002,High,No,0
16430,Married-civ-spouse,Other,Drama,Female,35,Primetime,China,0.027464672000000002,High,No,1
1127,Never-married,Auto,Comedy,Female,32,Primetime,United-States,0.027464672000000002,Medium,No,0
16902,Never-married,Auto,Comedy,Male,40,Morning,United-States,0.027464672000000002,High,No,0
2108,Divorced,ClassAction,Comedy,Male,60,Primetime,United-States,0.027464672000000002,Low,Yes,0
22946,Divorced,Auto,Comedy,Male,35,Daytime,United-States,0.027464672000000002,Low,No,0
3806,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
1892,Divorced,Auto,Drama,Female,40,Primetime,Japan,0.027464672000000002,High,Yes,0
25256,Married-civ-spouse,Political,Comedy,Female,40,Primetime,United-States,0.027464672000000002,High,Yes,0
515,Never-married,Political,Comedy,Female,40,Morning,United-States,0.027464672000000002,Low,No,0
16992,Never-married,Political,Comedy,Male,40,Morning,United-States,0.027464672000000002,Low,Yes,0
18946,Married-civ-spouse,Pharma,Comedy,Male,40,Primetime,United-States,0.027464672000000002,Low,Yes,1
30755,Married-civ-spouse,Pharma,Comedy,Male,30,Primetime,United-States,0.027464672000000002,Low,Yes,0
3740,Married-civ-spouse,Pharma,Comedy,Male,70,Primetime,United-States,0.027464672000000002,Low,No,0
1963,Married-civ-spouse,Other,Comedy,Female,35,Primetime,United-States,0.027464672000000002,Low,No,0
19832,Married-civ-spouse,Other,Infomercial,Female,40,Morning,United-States,0.027464672000000002,Low,Yes,0
16526,Widowed,Auto,Comedy,Female,41,Daytime,United-States,0.027464672000000002,Low,Yes,0
23839,Married-civ-spouse,Pharma,Infomercial,Male,50,Primetime,United-States,0.173579841,Low,Yes,1
